snapshot_date,location,product_id,quantity_on_hand,days_in_stock,reorder_level
2025-12-31,Lake Worth,P0198,3,25,1
2025-12-31,Dania Beach,P0288,7,21,3
2026-05-31,Oakland Park,P0012,2,15,2
2026-04-30,Oakland Park,P0275,0,60,1
2026-03-31,Oakland Park,P0025,0,30,1
2025-09-30,Lake Worth,P0294,9,74,3
2026-01-31,Dania Beach,P0059,6,65,2
2026-02-28,Lake Worth,P0203,1,55,2
2025-12-31,Lake Worth,P0154,1,25,1
2025-12-31,Dania Beach,P0097,2,40,3
2025-10-31,Dania Beach,P0080,3,68,2
2025-09-30,Oakland Park,P0115,11,199,2
2026-02-28,Lake Worth,P0269,3,216,1
2025-10-31,Lake Worth,P0203,1,47,2
2025-12-31,Dania Beach,P0092,6,11,2
2026-06-30,Lake Worth,P0297,5,90,3
2025-11-30,Dania Beach,P0223,3,302,2
2025-11-30,Dania Beach,P0215,2,60,1
2026-05-31,Lake Worth,P0023,4,23,2
2026-02-28,Dania Beach,P0046,0,37,3
2026-06-30,Dania Beach,P0122,0,0,1
2026-03-31,Dania Beach,P0041,10,60,2
2026-04-30,Oakland Park,P0137,4,16,2
2025-12-31,Oakland Park,P0019,0,5,1
2025-11-30,Dania Beach,P0144,0,0,2
2025-10-31,Lake Worth,P0234,8,39,2
2026-02-28,Oakland Park,P0180,3,11,1
2025-07-31,Oakland Park,P0298,13,210,2
2026-03-31,Dania Beach,P0258,155,71,2
2026-02-28,Oakland Park,P0033,5,276,1
2026-02-28,Oakland Park,P0166,4,99,2
2026-06-30,Oakland Park,P0130,3,23,3
2026-03-31,Lake Worth,P0233,10,27,1
2025-08-31,Dania Beach,P0291,3,34,1
2026-02-28,Lake Worth,P0127,1,40,2
2026-04-30,Dania Beach,P0223,3,22,1
2025-09-30,Dania Beach,P0032,0,18,3
2026-06-30,Dania Beach,P0130,2,24,2
2026-06-30,Oakland Park,P0035,9,100,1
2025-12-31,Lake Worth,P0086,0,70,1
2025-08-31,Dania Beach,P0247,2,103,3
2025-08-31,Oakland Park,P0198,13,108,1
2025-12-31,Oakland Park,P0105,0,24,3
2025-11-30,Oakland Park,P0083,1,36,3
2026-04-30,Oakland Park,P0087,2,65,3
2026-01-31,Oakland Park,P0172,4,200,1
2025-08-31,Lake Worth,P0095,6,49,2
2026-01-31,Lake Worth,P0065,1,64,1
2026-06-30,Lake Worth,P0271,8,5,2
2026-05-31,Oakland Park,P0133,5,157,1
2025-12-31,Oakland Park,P0149,1,69,2
2026-02-28,Lake Worth,P0280,0,42,1
2025-10-31,Oakland Park,P0243,1,301,2
2026-04-30,Dania Beach,P0076,2,70,2
2025-11-30,Lake Worth,P0187,0,29,1
2025-08-31,Dania Beach,P0049,4,20,3
2026-04-30,Lake Worth,P0091,13,53,3
2025-07-31,Lake Worth,P0057,4,30,1
2026-03-31,Lake Worth,P0179,2,75,1
2026-06-30,Oakland Park,P0082,1,10,1
2026-01-31,Oakland Park,P0158,2,37,2
2025-09-30,Oakland Park,P0055,3,71,2
2026-04-30,Oakland Park,P0282,2,41,2
2025-08-31,Dania Beach,P0052,0,23,2
2025-11-30,Lake Worth,P0231,3,70,2
2026-05-31,Oakland Park,P0164,1,19,2
2026-03-31,Oakland Park,P0043,4,38,2
2026-04-30,Oakland Park,P0099,25,226,1
2025-08-31,Oakland Park,P0023,5,42,2
2025-09-30,Lake Worth,P0029,1,25,3
2025-07-31,Dania Beach,P0291,1,73,2
2025-11-30,Lake Worth,P0056,4,41,1
2026-06-30,Oakland Park,P0267,4,12,1
2026-03-31,Dania Beach,P0047,4,15,3
2026-03-31,Lake Worth,P0299,0,45,2
2026-02-28,Lake Worth,P0242,3,261,2
2026-03-31,Oakland Park,P0221,4,61,3
2026-06-30,Dania Beach,P0296,2,71,1
2026-02-28,Oakland Park,P0185,6,57,2
2025-11-30,Lake Worth,P0037,6,7,3
2025-07-31,Dania Beach,P0134,9,73,2
2026-06-30,Oakland Park,P0263,13,148,3
2026-03-31,Lake Worth,P0228,3,43,1
2025-09-30,Dania Beach,P0286,10,285,3
2026-02-28,Lake Worth,P0109,7,43,2
2026-01-31,Oakland Park,P0138,28,25,2
2025-10-31,Lake Worth,P0216,0,71,2
2026-03-31,Lake Worth,P0285,3,65,3
2025-11-30,Dania Beach,P0221,1,7,3
2026-01-31,Dania Beach,P0151,0,0,1
2025-10-31,Oakland Park,P0011,0,58,2
2025-07-31,Lake Worth,P0129,1,28,2
2025-12-31,Dania Beach,P0108,8,70,2
2025-10-31,Lake Worth,P0009,6,91,1
2025-09-30,Dania Beach,P0050,11,35,3
2025-07-31,Lake Worth,P0029,2,201,1
2025-09-30,Oakland Park,P0053,2,54,2
2025-10-31,Oakland Park,P0039,6,20,2
2025-08-31,Dania Beach,P0240,2,65,3
2025-12-31,Oakland Park,P0135,2,70,2
2025-12-31,Dania Beach,P0147,7,303,3
2026-05-31,Dania Beach,P0141,23,220,2
2026-03-31,Oakland Park,P0059,1,69,1
2026-01-31,Oakland Park,P0297,4,25,2
2025-10-31,Dania Beach,P0072,2,37,2
2025-07-31,Oakland Park,P0028,61,50,2
2025-09-30,Dania Beach,P0020,6,41,1
2026-03-31,Dania Beach,P0255,1,25,2
2026-05-31,Lake Worth,P0243,1,136,2
2025-07-31,Oakland Park,P0143,2,60,3
2026-03-31,Dania Beach,P0085,3,21,2
2025-11-30,Lake Worth,P0110,2,35,3
2026-01-31,Oakland Park,P0040,3,57,3
2025-08-31,Oakland Park,P0151,9,196,2
2025-12-31,Dania Beach,P0298,16,32,1
2026-03-31,Oakland Park,P0101,0,75,3
2025-09-30,Lake Worth,P0157,13,69,1
2026-06-30,Lake Worth,P0278,1,57,1
2025-10-31,Lake Worth,P0224,2,143,2
2025-08-31,Lake Worth,P0043,0,20,2
2026-01-31,Dania Beach,P0066,2,61,2
2026-01-31,Lake Worth,P0183,0,69,3
2026-06-30,Dania Beach,P0044,0,13,1
2026-06-30,Oakland Park,P0278,4,41,2
2025-12-31,Lake Worth,P0116,12,265,1
2026-06-30,Lake Worth,P0103,0,21,2
2025-11-30,Dania Beach,P0041,10,14,2
2025-09-30,Lake Worth,P0253,12,305,2
2026-01-31,Oakland Park,P0241,2,54,1
2025-09-30,Lake Worth,P0121,7,145,1
2026-01-31,Oakland Park,P0030,1,138,2
2025-07-31,Oakland Park,P0221,0,33,3
2026-01-31,Lake Worth,P0046,2,22,2
2025-12-31,Lake Worth,P0137,7,63,2
2026-03-31,Oakland Park,P0102,9,49,3
2025-11-30,Dania Beach,P0122,0,0,2
2026-02-28,Dania Beach,P0023,4,238,2
2026-03-31,Lake Worth,P0146,1,21,2
2025-12-31,Oakland Park,P0292,0,28,2
2026-05-31,Lake Worth,P0002,0,22,1
2026-05-31,Dania Beach,P0295,2,12,2
2025-07-31,Oakland Park,P0161,4,26,2
2025-08-31,Oakland Park,P0125,6,50,1
2026-04-30,Oakland Park,P0133,6,276,1
2026-02-28,Oakland Park,P0010,14,90,1
2025-10-31,Lake Worth,P0121,9,71,2
2025-09-30,Dania Beach,P0196,13,29,2
2025-11-30,Lake Worth,P0215,4,65,3
2025-08-31,Lake Worth,P0221,1,317,2
2026-03-31,Dania Beach,P0074,0,65,1
2025-11-30,Lake Worth,P0156,1,26,3
2025-10-31,Oakland Park,P0166,0,6,2
2025-07-31,Dania Beach,P0163,3,39,1
2026-04-30,Lake Worth,P0105,6,22,3
2026-04-30,Lake Worth,P0142,0,75,3
2026-06-30,Lake Worth,P0261,1,59,3
2025-08-31,Dania Beach,P0048,3,39,2
2025-08-31,Lake Worth,P0284,4,24,1
2025-09-30,Lake Worth,P0284,4,139,3
2026-04-30,Dania Beach,P0186,2,118,1
2026-02-28,Oakland Park,P0284,9,75,3
2025-10-31,Dania Beach,P0229,67,48,2
2025-11-30,Lake Worth,P0149,2,67,3
2025-09-30,Dania Beach,P0105,4,58,3
2026-01-31,Lake Worth,P0008,7,67,2
2026-01-31,Lake Worth,P0002,0,57,2
2026-04-30,Oakland Park,P0143,2,40,2
2025-10-31,Lake Worth,P0134,12,176,2
2026-01-31,Oakland Park,P0253,16,38,1
2026-03-31,Lake Worth,P0123,30,301,2
2026-06-30,Oakland Park,P0253,15,31,1
2025-10-31,Oakland Park,P0202,3,32,2
2026-02-28,Dania Beach,P0097,0,53,2
2026-04-30,Dania Beach,P0009,5,15,2
2025-10-31,Oakland Park,P0159,4,69,1
2026-06-30,Oakland Park,P0284,8,90,3
2025-12-31,Lake Worth,P0012,0,66,1
2025-08-31,Lake Worth,P0247,5,44,1
2025-11-30,Dania Beach,P0260,0,26,2
2026-06-30,Lake Worth,P0140,5,26,3
2026-02-28,Oakland Park,P0093,6,41,1
2026-05-31,Dania Beach,P0086,3,24,2
2026-01-31,Oakland Park,P0135,1,48,1
2025-10-31,Dania Beach,P0168,4,62,1
2026-06-30,Dania Beach,P0224,4,9,2
2026-01-31,Dania Beach,P0098,5,73,3
2025-12-31,Dania Beach,P0046,1,45,2
2025-09-30,Dania Beach,P0076,3,312,1
2026-03-31,Dania Beach,P0058,12,24,2
2026-05-31,Lake Worth,P0093,7,74,1
2025-08-31,Dania Beach,P0075,0,45,1
2026-04-30,Oakland Park,P0086,1,31,1
2026-01-31,Oakland Park,P0290,2,50,2
2025-10-31,Dania Beach,P0269,0,13,3
2026-01-31,Oakland Park,P0200,0,66,1
2026-02-28,Lake Worth,P0183,1,13,2
2026-06-30,Oakland Park,P0275,3,111,3
2026-06-30,Lake Worth,P0041,10,23,1
2025-08-31,Lake Worth,P0167,4,137,3
2025-11-30,Oakland Park,P0187,2,181,1
2025-08-31,Oakland Park,P0256,1,35,2
2026-04-30,Dania Beach,P0114,0,34,2
2025-09-30,Oakland Park,P0063,3,26,3
2026-02-28,Dania Beach,P0055,4,250,2
2026-05-31,Lake Worth,P0050,11,40,2
2025-08-31,Oakland Park,P0170,14,99,2
2025-12-31,Dania Beach,P0005,0,33,2
2025-07-31,Lake Worth,P0294,5,6,2
2025-09-30,Lake Worth,P0112,19,27,1
2025-07-31,Oakland Park,P0207,6,33,2
2026-04-30,Oakland Park,P0246,4,6,2
2026-06-30,Dania Beach,P0084,3,36,2
2025-07-31,Oakland Park,P0109,8,63,2
2026-06-30,Dania Beach,P0156,0,0,3
2025-11-30,Oakland Park,P0243,3,270,1
2026-03-31,Oakland Park,P0240,7,313,2
2026-06-30,Dania Beach,P0114,0,71,1
2025-12-31,Lake Worth,P0168,1,39,2
2026-04-30,Oakland Park,P0102,9,48,2
2025-10-31,Lake Worth,P0154,1,70,2
2025-07-31,Dania Beach,P0213,1,49,3
2026-06-30,Dania Beach,P0101,3,69,2
2026-01-31,Dania Beach,P0279,7,201,3
2026-02-28,Oakland Park,P0068,11,61,1
2025-07-31,Oakland Park,P0199,3,69,3
2026-01-31,Dania Beach,P0146,1,71,2
2026-02-28,Oakland Park,P0296,3,47,3
2025-07-31,Lake Worth,P0134,7,37,3
2025-12-31,Oakland Park,P0202,5,72,2
2026-01-31,Dania Beach,P0182,2,6,2
2025-07-31,Oakland Park,P0290,0,71,2
2026-02-28,Dania Beach,P0075,3,209,2
2025-09-30,Lake Worth,P0044,0,62,1
2025-09-30,Oakland Park,P0187,5,18,3
2026-02-28,Oakland Park,P0138,28,37,2
2026-04-30,Oakland Park,P0114,0,41,2
2026-03-31,Dania Beach,P0036,0,0,2
2025-11-30,Dania Beach,P0182,3,167,2
2026-01-31,Dania Beach,P0244,2,117,2
2026-02-28,Lake Worth,P0084,1,47,1
2026-05-31,Dania Beach,P0196,15,5,1
2025-11-30,Oakland Park,P0058,9,31,1
2026-01-31,Oakland Park,P0184,0,58,3
2026-02-28,Lake Worth,P0117,2,236,3
2025-11-30,Dania Beach,P0137,4,67,2
2026-04-30,Lake Worth,P0248,0,44,2
2025-08-31,Dania Beach,P0266,6,47,3
2025-09-30,Oakland Park,P0295,0,50,3
2025-07-31,Lake Worth,P0210,2,54,2
2026-03-31,Lake Worth,P0151,1,294,2
2025-10-31,Lake Worth,P0001,0,15,1
2026-01-31,Dania Beach,P0068,11,41,2
2025-07-31,Oakland Park,P0167,0,19,2
2026-01-31,Oakland Park,P0139,0,13,2
2026-06-30,Lake Worth,P0156,0,53,3
2026-02-28,Oakland Park,P0226,1,22,2
2026-04-30,Oakland Park,P0263,8,86,3
2026-02-28,Lake Worth,P0279,5,18,1
2025-07-31,Oakland Park,P0253,17,9,1
2026-03-31,Dania Beach,P0181,30,63,2
2026-05-31,Lake Worth,P0209,16,67,2
2026-02-28,Oakland Park,P0086,0,41,2
2025-11-30,Lake Worth,P0167,0,24,3
2026-04-30,Oakland Park,P0019,0,46,3
2026-06-30,Lake Worth,P0285,3,42,2
2026-05-31,Oakland Park,P0197,0,60,1
2026-03-31,Lake Worth,P0144,1,34,1
2026-03-31,Lake Worth,P0208,0,64,3
2025-08-31,Oakland Park,P0234,6,56,1
2025-10-31,Lake Worth,P0288,8,38,3
2025-08-31,Lake Worth,P0006,10,281,2
2025-10-31,Dania Beach,P0276,0,27,2
2026-05-31,Oakland Park,P0075,3,22,1
2025-08-31,Oakland Park,P0093,6,50,3
2025-12-31,Lake Worth,P0287,5,54,2
2026-04-30,Dania Beach,P0292,0,66,2
2026-01-31,Lake Worth,P0205,10,162,3
2026-03-31,Dania Beach,P0174,0,40,2
2025-10-31,Dania Beach,P0074,6,159,2
2026-06-30,Lake Worth,P0015,0,29,1
2025-09-30,Dania Beach,P0238,5,177,2
2026-01-31,Dania Beach,P0015,5,46,2
2025-08-31,Lake Worth,P0044,0,52,3
2025-12-31,Dania Beach,P0167,4,238,3
2025-07-31,Lake Worth,P0242,2,9,2
2025-11-30,Dania Beach,P0115,0,0,2
2026-04-30,Oakland Park,P0038,0,60,2
2025-11-30,Oakland Park,P0090,5,23,3
2025-10-31,Lake Worth,P0114,0,71,2
2026-02-28,Oakland Park,P0255,1,28,3
2026-03-31,Lake Worth,P0232,15,44,2
2026-03-31,Oakland Park,P0094,4,21,2
2026-04-30,Lake Worth,P0228,0,45,3
2026-01-31,Oakland Park,P0235,0,23,2
2025-08-31,Lake Worth,P0169,5,68,2
2026-05-31,Oakland Park,P0204,5,50,2
2025-10-31,Dania Beach,P0232,15,51,1
2026-06-30,Dania Beach,P0027,6,9,1
2025-11-30,Oakland Park,P0140,8,148,1
2026-01-31,Lake Worth,P0244,8,169,1
2026-04-30,Dania Beach,P0017,2,39,2
2025-08-31,Lake Worth,P0085,1,68,2
2026-02-28,Dania Beach,P0278,3,246,3
2026-02-28,Dania Beach,P0282,3,27,2
2025-08-31,Oakland Park,P0041,10,54,2
2025-10-31,Lake Worth,P0139,3,22,1
2025-10-31,Lake Worth,P0117,0,37,2
2026-01-31,Lake Worth,P0126,5,212,3
2026-04-30,Lake Worth,P0213,0,49,1
2025-12-31,Lake Worth,P0223,1,59,3
2025-08-31,Dania Beach,P0228,3,40,3
2026-01-31,Oakland Park,P0160,3,41,1
2026-01-31,Dania Beach,P0026,2,38,3
2026-05-31,Oakland Park,P0279,4,232,1
2026-06-30,Dania Beach,P0051,5,245,2
2026-06-30,Lake Worth,P0160,1,12,2
2025-12-31,Dania Beach,P0214,0,6,2
2026-02-28,Dania Beach,P0074,2,69,1
2026-05-31,Lake Worth,P0151,1,268,2
2025-10-31,Oakland Park,P0056,1,8,2
2025-11-30,Oakland Park,P0242,4,39,1
2026-02-28,Dania Beach,P0142,1,37,2
2026-03-31,Oakland Park,P0283,8,61,1
2025-09-30,Oakland Park,P0069,18,50,2
2026-04-30,Lake Worth,P0158,6,29,3
2026-03-31,Oakland Park,P0139,1,19,3
2026-01-31,Lake Worth,P0241,3,145,3
2025-12-31,Oakland Park,P0178,10,102,3
2026-01-31,Dania Beach,P0045,18,64,3
2026-03-31,Dania Beach,P0042,17,8,2
2025-07-31,Oakland Park,P0026,0,40,3
2025-10-31,Lake Worth,P0141,18,283,1
2025-09-30,Dania Beach,P0170,0,0,2
2025-08-31,Dania Beach,P0248,8,23,3
2026-02-28,Dania Beach,P0058,8,10,1
2025-07-31,Dania Beach,P0281,8,66,2
2025-11-30,Dania Beach,P0053,0,62,2
2026-06-30,Dania Beach,P0295,0,59,2
2026-04-30,Dania Beach,P0132,2,11,2
2025-11-30,Oakland Park,P0284,13,132,3
2025-07-31,Dania Beach,P0208,1,14,2
2026-02-28,Oakland Park,P0007,0,18,3
2026-03-31,Oakland Park,P0178,7,162,1
2025-12-31,Lake Worth,P0269,4,7,2
2026-03-31,Dania Beach,P0193,6,11,3
2025-08-31,Lake Worth,P0149,2,12,1
2025-08-31,Oakland Park,P0252,1,41,2
2025-09-30,Oakland Park,P0139,2,44,2
2026-01-31,Oakland Park,P0264,11,311,1
2026-04-30,Dania Beach,P0248,5,30,3
2025-10-31,Lake Worth,P0138,28,62,2
2025-10-31,Lake Worth,P0175,5,259,2
2025-08-31,Oakland Park,P0167,3,35,2
2025-10-31,Oakland Park,P0267,0,29,2
2026-03-31,Lake Worth,P0018,2,73,1
2026-05-31,Oakland Park,P0198,8,70,2
2026-06-30,Dania Beach,P0186,3,35,2
2025-11-30,Oakland Park,P0111,2,39,2
2025-12-31,Dania Beach,P0262,0,16,2
2025-10-31,Lake Worth,P0157,11,20,1
2025-10-31,Dania Beach,P0029,3,21,3
2025-08-31,Oakland Park,P0214,3,43,2
2025-12-31,Lake Worth,P0049,0,30,2
2026-06-30,Lake Worth,P0253,12,35,2
2025-10-31,Lake Worth,P0286,8,68,1
2026-04-30,Oakland Park,P0084,1,26,2
2026-06-30,Lake Worth,P0249,3,59,2
2025-07-31,Oakland Park,P0078,7,35,2
2026-02-28,Oakland Park,P0127,2,16,1
2026-04-30,Dania Beach,P0086,4,21,2
2026-02-28,Dania Beach,P0271,0,0,2
2025-12-31,Oakland Park,P0281,9,38,3
2026-03-31,Oakland Park,P0024,13,128,2
2026-06-30,Dania Beach,P0135,3,74,2
2025-10-31,Dania Beach,P0068,12,127,2
2025-12-31,Oakland Park,P0234,5,9,3
2026-03-31,Lake Worth,P0119,2,27,1
2025-07-31,Oakland Park,P0286,8,11,2
2025-07-31,Oakland Park,P0272,3,189,1
2026-06-30,Lake Worth,P0055,0,68,2
2025-10-31,Oakland Park,P0218,0,71,1
2026-04-30,Dania Beach,P0209,13,36,3
2025-12-31,Lake Worth,P0030,4,27,1
2026-06-30,Dania Beach,P0098,8,32,2
2026-04-30,Dania Beach,P0035,0,0,3
2025-12-31,Oakland Park,P0073,9,131,2
2025-12-31,Oakland Park,P0225,18,317,2
2025-07-31,Dania Beach,P0135,0,26,2
2026-05-31,Oakland Park,P0127,4,25,2
2025-09-30,Oakland Park,P0109,1,20,1
2026-04-30,Dania Beach,P0092,0,8,2
2026-02-28,Lake Worth,P0295,2,41,2
2025-09-30,Oakland Park,P0012,4,72,2
2026-02-28,Oakland Park,P0023,5,5,1
2026-05-31,Oakland Park,P0284,10,186,1
2025-12-31,Lake Worth,P0275,3,20,1
2026-02-28,Lake Worth,P0063,6,147,1
2025-10-31,Oakland Park,P0230,0,29,1
2026-02-28,Lake Worth,P0043,2,22,1
2025-07-31,Lake Worth,P0186,2,42,2
2026-04-30,Oakland Park,P0199,0,49,2
2025-10-31,Lake Worth,P0008,6,46,2
2026-02-28,Dania Beach,P0063,9,34,2
2025-10-31,Dania Beach,P0092,4,55,2
2025-10-31,Oakland Park,P0088,5,46,2
2026-06-30,Lake Worth,P0265,3,28,2
2026-03-31,Dania Beach,P0009,6,74,1
2026-01-31,Dania Beach,P0052,0,72,1
2026-01-31,Lake Worth,P0209,14,34,2
2025-10-31,Dania Beach,P0208,0,46,2
2026-02-28,Oakland Park,P0095,11,19,3
2026-06-30,Lake Worth,P0004,7,74,3
2026-06-30,Oakland Park,P0178,13,119,2
2026-06-30,Dania Beach,P0239,3,12,1
2026-03-31,Lake Worth,P0126,0,35,1
2026-04-30,Dania Beach,P0229,67,226,2
2026-02-28,Lake Worth,P0159,1,27,2
2025-07-31,Oakland Park,P0046,1,40,2
2026-01-31,Lake Worth,P0003,0,22,2
2025-07-31,Dania Beach,P0110,2,44,2
2026-03-31,Oakland Park,P0015,3,37,2
2026-04-30,Lake Worth,P0271,5,47,1
2026-03-31,Lake Worth,P0155,0,41,2
2026-03-31,Oakland Park,P0171,3,70,2
2026-04-30,Dania Beach,P0221,0,67,1
2025-08-31,Dania Beach,P0189,0,0,1
2026-01-31,Oakland Park,P0104,6,55,2
2025-11-30,Dania Beach,P0065,2,105,1
2026-04-30,Dania Beach,P0091,12,70,2
2026-05-31,Oakland Park,P0112,20,102,3
2025-11-30,Oakland Park,P0143,3,267,3
2026-02-28,Lake Worth,P0272,0,33,1
2026-06-30,Dania Beach,P0280,0,28,1
2025-12-31,Lake Worth,P0071,10,230,3
2026-03-31,Dania Beach,P0077,7,10,2
2025-10-31,Oakland Park,P0005,1,180,2
2025-10-31,Dania Beach,P0239,4,15,2
2026-03-31,Lake Worth,P0239,2,247,2
2025-12-31,Oakland Park,P0047,2,45,2
2026-04-30,Lake Worth,P0192,4,197,1
2026-02-28,Dania Beach,P0024,0,0,2
2026-01-31,Dania Beach,P0023,5,12,2
2025-11-30,Oakland Park,P0115,12,90,3
2025-12-31,Oakland Park,P0217,1,36,2
2026-06-30,Oakland Park,P0001,4,18,3
2026-05-31,Dania Beach,P0166,3,51,2
2026-06-30,Lake Worth,P0012,3,27,3
2025-09-30,Dania Beach,P0075,0,42,2
2026-01-31,Dania Beach,P0089,2,16,3
2025-09-30,Lake Worth,P0096,1,18,2
2025-09-30,Lake Worth,P0224,1,47,2
2025-07-31,Oakland Park,P0148,1,46,2
2025-12-31,Dania Beach,P0149,1,65,1
2025-11-30,Lake Worth,P0194,1,29,2
2025-08-31,Dania Beach,P0132,7,37,2
2026-01-31,Lake Worth,P0160,3,34,2
2025-10-31,Oakland Park,P0080,0,8,1
2025-11-30,Oakland Park,P0038,0,17,3
2025-11-30,Oakland Park,P0138,30,27,2
2025-07-31,Lake Worth,P0083,4,44,3
2026-02-28,Dania Beach,P0128,0,0,2
2026-03-31,Oakland Park,P0113,10,36,3
2026-01-31,Dania Beach,P0079,11,56,2
2026-03-31,Lake Worth,P0248,2,61,2
2026-06-30,Oakland Park,P0148,1,36,2
2026-02-28,Lake Worth,P0144,0,53,1
2026-04-30,Oakland Park,P0283,3,12,3
2025-12-31,Dania Beach,P0293,6,157,2
2025-09-30,Dania Beach,P0029,1,169,2
2026-02-28,Oakland Park,P0262,1,70,2
2026-06-30,Lake Worth,P0114,0,56,3
2026-05-31,Oakland Park,P0103,0,58,3
2026-03-31,Oakland Park,P0042,17,36,3
2026-06-30,Oakland Park,P0149,2,12,1
2025-08-31,Dania Beach,P0040,7,17,2
2026-01-31,Dania Beach,P0228,2,67,2
2026-02-28,Lake Worth,P0171,3,33,2
2026-02-28,Lake Worth,P0206,0,42,1
2025-12-31,Dania Beach,P0209,13,21,2
2025-12-31,Lake Worth,P0040,4,235,2
2026-04-30,Dania Beach,P0290,2,14,2
2025-09-30,Lake Worth,P0007,1,24,2
2026-06-30,Lake Worth,P0214,3,96,1
2025-12-31,Dania Beach,P0169,1,8,2
2026-04-30,Lake Worth,P0068,10,172,1
2026-03-31,Dania Beach,P0090,9,52,2
2026-03-31,Dania Beach,P0178,0,0,2
2025-10-31,Lake Worth,P0243,0,62,1
2025-07-31,Oakland Park,P0202,4,259,2
2026-05-31,Lake Worth,P0183,2,252,3
2025-09-30,Oakland Park,P0216,0,46,1
2025-11-30,Lake Worth,P0291,0,57,2
2026-05-31,Lake Worth,P0102,6,57,2
2026-03-31,Oakland Park,P0269,5,8,2
2025-10-31,Dania Beach,P0227,4,29,2
2026-05-31,Dania Beach,P0179,0,49,2
2026-01-31,Lake Worth,P0135,0,70,2
2025-07-31,Oakland Park,P0019,3,262,2
2026-01-31,Dania Beach,P0234,8,21,3
2026-06-30,Dania Beach,P0220,2,50,1
2026-01-31,Oakland Park,P0232,17,17,2
2026-01-31,Dania Beach,P0199,0,74,1
2026-02-28,Oakland Park,P0156,10,149,3
2025-10-31,Dania Beach,P0096,0,34,2
2026-04-30,Oakland Park,P0129,3,154,1
2025-09-30,Oakland Park,P0211,7,57,3
2026-05-31,Lake Worth,P0047,1,212,3
2026-01-31,Lake Worth,P0267,4,15,3
2025-12-31,Oakland Park,P0279,7,208,3
2026-05-31,Dania Beach,P0189,0,0,2
2025-08-31,Lake Worth,P0051,3,281,2
2025-08-31,Oakland Park,P0211,5,18,2
2026-04-30,Oakland Park,P0154,6,190,2
2026-01-31,Dania Beach,P0038,1,314,2
2026-03-31,Lake Worth,P0111,3,269,2
2026-01-31,Lake Worth,P0007,4,74,2
2026-06-30,Lake Worth,P0042,16,219,1
2025-07-31,Oakland Park,P0180,4,68,1
2025-11-30,Dania Beach,P0192,3,191,2
2026-06-30,Dania Beach,P0160,5,64,1
2025-09-30,Oakland Park,P0035,7,81,1
2025-10-31,Oakland Park,P0278,1,75,3
2025-11-30,Dania Beach,P0299,0,36,2
2026-01-31,Lake Worth,P0228,2,100,2
2025-07-31,Dania Beach,P0120,29,70,3
2025-09-30,Lake Worth,P0170,2,30,1
2025-09-30,Lake Worth,P0107,8,41,2
2025-09-30,Oakland Park,P0282,6,36,2
2026-06-30,Lake Worth,P0024,3,45,2
2026-06-30,Oakland Park,P0200,3,102,1
2026-03-31,Dania Beach,P0227,9,54,2
2025-07-31,Oakland Park,P0054,1,14,1
2026-03-31,Lake Worth,P0236,3,18,1
2026-02-28,Oakland Park,P0234,8,49,3
2025-10-31,Lake Worth,P0219,4,57,1
2026-02-28,Oakland Park,P0057,2,29,2
2026-02-28,Dania Beach,P0226,2,35,2
2026-02-28,Oakland Park,P0041,8,52,1
2025-12-31,Dania Beach,P0093,6,66,3
2026-01-31,Oakland Park,P0225,13,160,2
2026-02-28,Oakland Park,P0165,1,133,2
2026-06-30,Lake Worth,P0083,0,33,3
2026-01-31,Lake Worth,P0142,0,60,2
2025-08-31,Lake Worth,P0109,2,69,3
2025-08-31,Lake Worth,P0257,3,94,3
2025-08-31,Dania Beach,P0106,0,47,1
2025-08-31,Oakland Park,P0169,4,176,2
2025-07-31,Dania Beach,P0105,2,32,2
2026-03-31,Oakland Park,P0124,3,43,2
2026-05-31,Dania Beach,P0215,0,29,2
2026-03-31,Lake Worth,P0124,6,48,2
2025-12-31,Dania Beach,P0207,3,43,2
2026-01-31,Oakland Park,P0208,0,31,1
2026-01-31,Oakland Park,P0220,1,75,2
2025-08-31,Oakland Park,P0266,6,45,2
2026-03-31,Oakland Park,P0123,29,58,2
2026-06-30,Oakland Park,P0017,0,36,2
2026-02-28,Oakland Park,P0005,5,20,3
2025-10-31,Dania Beach,P0216,1,16,2
2025-09-30,Oakland Park,P0156,6,153,2
2025-10-31,Lake Worth,P0284,5,166,3
2025-07-31,Dania Beach,P0082,6,36,2
2025-11-30,Lake Worth,P0109,4,258,1
2026-04-30,Oakland Park,P0284,14,87,2
2025-10-31,Lake Worth,P0031,5,13,1
2026-05-31,Lake Worth,P0286,11,57,2
2026-01-31,Oakland Park,P0006,3,73,2
2025-07-31,Lake Worth,P0135,4,48,1
2026-05-31,Oakland Park,P0113,5,95,2
2025-10-31,Dania Beach,P0210,2,38,1
2025-07-31,Oakland Park,P0006,6,9,3
2026-01-31,Oakland Park,P0191,0,65,2
2025-10-31,Dania Beach,P0272,0,28,3
2026-05-31,Dania Beach,P0124,1,32,1
2025-09-30,Oakland Park,P0119,2,16,2
2025-09-30,Oakland Park,P0275,3,30,2
2026-02-28,Dania Beach,P0120,31,50,1
2025-08-31,Oakland Park,P0291,0,40,3
2026-03-31,Lake Worth,P0259,6,49,1
2026-03-31,Dania Beach,P0288,4,69,2
2026-01-31,Oakland Park,P0280,1,17,3
