sale_id,sale_date,location,product_id,quantity,unit_price,discount
S000309,2025-07-12,Lake Worth,P0068,1,18.85,0.0
S004397,12/14/2025,Dania Beach,P0258,1,20.03,0.0
S000764,2025-08-01,Lake Worth,P0096,1,17.3,0.0
S005590,2026-01-20,DANIA BEACH,P0214,1,40.55,0.0
S008532,2026-05-10,Dania Beach,P0099,1,32.17,
S000193,2025-07-07,Dania Beach,P0109,1,19.26,0.0
S000437,2025-07-18,Dania Beach,P0072,1,23.85,0.0
S000145,2025-07-06,Dania Beach,P0281,1,17.35,0.0
S008357,2026-05-03,Lake Worth,P0033,1,13.41,0.0
S000220,2025-07-08,Oakland Park,P0214,1,$40.55,2.0
S004861,12/25/2025,Lake Worth,P0234,1,39.24,0.0
S009395,2026-06-13,oakland park,P0008,2,23.36,0.0
S007772,2026-04-17,OAKLAND PARK,P0267,1,35.08,0.0
S008329,2026-05-02,Dania Beach,P0229,1,15.22,0.0
S004170,2025-12-10,Oakland Park,P0205,1,34.1,0.0
S001658,2025-09-06,Dania Beach,P0205,1,34.1,0.0
S009428,2026-06-14,Oakland Park,P0258,1,20.03,0.0
S004789,2025-12-23,Dania Beach,P0130,1,19.21,0.0
S008412,2026-05-06,Dania Beach,P0071,1,14.0,2.0
S009774,2026-06-28,Oakland Park,P0215,1,5.21,2.0
S000184,7/7/2025,Oakland Park,P0251,1,16.69,0.0
S003322,2025-11-11,Dania Beach,P0222,1,25.03,0.0
S003615,2025-11-23,DANIA BEACH,P0026,1,24.77,2.0
S008061,2026-04-25,Dania Beach,P0253,1,12.31,0.0
S009671,2026-06-24,Lake Worth,P0127,1,26.3,0.0
S000150,2025-07-06,Dania Beach,P0258,1,20.03,0.0
S008907,2026-05-24,Dania Beach,P0038,1,16.31,0.0
S007700,2026-04-15,Dania Beach,P0045,1,31.47,0.0
S000910,2025-08-07,Oakland Park,P0299,1,6.83,0.0
S003356,2025-11-12,OAKLAND PARK,P0030,1,9.83,2.0
S008579,2026-05-12,Lake Worth,P0079,1,38.19,
S008482,2026-05-08,Oakland Park,P0229,2,15.22,
S005373,2026-01-09,Oakland Park,P0231,1,16.4,0.0
S007444,2026-04-09,Oakland Park,P0060,1,16.29,0.0
S007214,2026-04-04,Dania Beach,P0095,1,15.25,0.0
S004851,2025-12-24,Oakland Park,P0298,1,$10.79,0.0
S006635,2026-03-11,Lake Worth,P0180,3,14.34,0.0
S007733,2026-04-16,Oakland Park,P0204,1,30.89,0.0
S005507,2026-01-16,Dania Beach,P0225,1,30.83,2.0
S006018,2026-02-10,Dania Beach,P0099,1,32.17,0.0
S004810,2025-12-24,Lake Worth,P0196,2,23.33,0.0
S008188,2026-04-27,Lake Worth,P0180,1,14.34,0.0
S007420,2026-04-08,Oakland Park,P0222,1,25.03,0.0
S003227,2025-11-07,Dania Beach,P0158,1,15.94,0.0
S008541,2026-05-10,Oakland Park,P0298,1,10.79,0.0
S001260,2025-08-22,Dania Beach,P0258,1,20.03,2.0
S004805,2025-12-23,Oakland Park,P0224,1,28.47,0.0
S009394,6/13/2026,Dania Beach,P0086,1,19.54,0.0
S004942,2025-12-27,Oakland Park,P0069,1,21.4,0.0
S008417,2026-05-06,Oakland Park,P0181,1,$38.54,
S000902,8/6/2025,Dania Beach,P0130,1,19.21,
S000577,2025-07-25,Dania Beach,P0073,1,20.85,0.0
S009581,2026-06-21,dania beach,P0022,3,7.3,0.0
S004566,2025-12-18,Dania Beach,P0258,1,20.03,0.0
S002134,2025-09-26,Lake Worth,P0151,1,22.36,0.0
S002175,2025-09-27,Lake Worth,P0221,1,26.83,0.0
S004352,2025-12-14,Dania Beach,P0135,1,18.06,2.0
S004489,2025-12-17,Dania Beach,P0062,3,34.29,0.0
S000957,2025-08-09,Oakland Park,P0196,1,23.33,0.0
S005574,2026-01-19,Oakland Park,P0210,1,17.31,2.0
S005504,2026-01-16,Lake Worth,P0162,1,$9.66,0.0
S002369,2025-10-04,Oakland Park,P0122,1,15.39,0.0
S001518,8/31/2025,Oakland Park,P0196,1,23.33,0.0
S005940,2026-02-06,Oakland Park,P0045,1,31.47,5.0
S008663,2026-05-15,Dania Beach,P0265,1,19.55,0.0
S004726,2025-12-22,Dania Beach,P0112,1,9.26,5.0
S009215,2026-06-06,Dania Beach,P0151,1,22.36,0.0
S007479,2026-04-10,Lake Worth,P0259,2,34.69,5.0
S006976,3/26/2026,Oakland Park,P0298,1,10.79,5.0
S007551,2026-04-12,Lake Worth,P0181,1,38.54,0.0
S007482,2026-04-10,Dania Beach,P0173,1,28.8,0.0
S004388,2025-12-14,Dania Beach,P0224,1,28.47,0.0
S005657,2026-01-23,Lake Worth,P0255,1,34.26,0.0
S001117,2025-08-16,Oakland Park,P0188,1,14.19,0.0
S002748,2025-10-19,Dania Beach,P0081,1,12.2,0.0
S007650,2026-04-14,Dania Beach,P0068,1,18.85,0.0
S004911,2025-12-26,Dania Beach,P0176,1,38.34,0.0
S004067,2025-12-07,Dania Beach,P0022,1,7.3,0.0
S002533,10/11/2025,dania beach,P0185,2,20.14,2.0
S004459,2025-12-16,Oakland Park,P0258,1,20.03,0.0
S001471,8/30/2025,Lake Worth,P0196,1,23.33,0.0
S003797,2025-12-01,Dania Beach,P0147,1,40.67,0.0
S004182,2025-12-10,Lake Worth,P0099,1,32.17,5.0
S004483,2025-12-16,Dania Beach,P0025,1,37.2,0.0
S004071,2025-12-07,Dania Beach,P0145,1,18.52,0.0
S001208,2025-08-19,Oakland Park,P0127,1,26.3,0.0
S008921,2026-05-25,Oakland Park,P0020,1,24.25,2.0
S007977,2026-04-22,Dania Beach,P0259,1,34.69,0.0
S006465,2026-03-05,Lake Worth,P0250,2,26.07,0.0
S004606,12/20/2025,Oakland Park,P0022,1,7.3,0.0
S001991,2025-09-20,Lake Worth,P0151,3,22.36,0.0
S005624,2026-01-22,Dania Beach,P0055,1,18.49,0.0
S002432,2025-10-06,Dania Beach,P0176,1,38.34,0.0
S004803,2025-12-23,Oakland Park,P0181,1,38.54,0.0
S007755,2026-04-17,Oakland Park,P0042,1,16.07,0.0
S002339,2025-10-03,Dania Beach,P0146,1,36.76,0.0
S000826,2025-08-03,Dania Beach,P0028,1,22.61,0.0
S000989,2025-08-10,Oakland Park,P0132,2,38.62,2.0
S002809,2025-10-21,Dania Beach,P0013,1,19.04,0.0
S006533,2026-03-07,Oakland Park,P0197,1,24.23,2.0
S003293,2025-11-09,oakland park,P0250,3,26.07,0.0
S000663,2025-07-28,Oakland Park,P0181,1,38.54,5.0
S008025,2026-04-24,Oakland Park,P0040,1,30.27,0.0
S007969,2026-04-22,DANIA BEACH,P0232,1,35.97,0.0
S005189,2025-12-31,Dania Beach,P0028,1,22.61,0.0
S001930,2025-09-17,Dania Beach,P0196,1,23.33,0.0
S008684,2026-05-16,Oakland Park,P0120,1,23.21,0.0
S009186,2026-06-05,Dania Beach,P0258,1,20.03,5.0
S000254,2025-07-10,Lake Worth,P0258,2,20.03,0.0
S008387,2026-05-05,OAKLAND PARK,P0258,1,20.03,0.0
S007428,2026-04-09,oakland park,P0081,2,12.2,0.0
S008768,2026-05-19,oakland park,P0066,1,15.19,0.0
S000017,2025-07-01,Oakland Park,P0166,1,26.78,0.0
S003015,2025-10-30,Lake Worth,P0269,1,19.37,0.0
S001603,2025-09-04,Dania Beach,P0107,1,35.69,0.0
S004671,2025-12-21,Oakland Park,P0198,3,5.19,0.0
S002023,2025-09-21,OAKLAND PARK,P0138,1,$18.5,2.0
S005742,2026-01-28,Lake Worth,P0015,1,10.97,2.0
S006395,2026-03-02,Oakland Park,P0212,1,31.11,0.0
S005858,2026-02-02,Dania Beach,P0141,1,18.03,0.0
S006490,2026-03-06,Lake Worth,P0245,1,30.57,0.0
S001671,2025-09-06,Dania Beach,P0092,1,34.43,0.0
S005159,2025-12-30,Lake Worth,P0120,1,23.21,0.0
S001724,2025-09-08,Dania Beach,P0250,1,26.07,0.0
S007675,2026-04-14,Dania Beach,P0141,1,18.03,0.0
S005236,2026-01-02,Oakland Park,P0081,1,12.2,0.0
S000478,2025-07-20,dania beach,P0107,1,35.69,
S001307,2025-08-24,Oakland Park,P0233,1,22.74,0.0
S001495,2025-08-30,Dania Beach,P0173,2,28.8,0.0
S005936,2026-02-06,Oakland Park,P0095,1,15.25,
S001376,2025-08-26,Oakland Park,P0262,1,32.15,0.0
S006854,3/21/2026,Dania Beach,P0279,1,5.18,0.0
S005034,2025-12-28,Dania Beach,P0229,1,15.22,0.0
S001704,2025-09-07,Dania Beach,P0249,1,24.88,0.0
S006961,2026-03-26,Oakland Park,P0120,1,23.21,0.0
S007447,2026-04-09,Lake Worth,P0112,1,9.26,0.0
S003354,2025-11-12,Oakland Park,P0012,2,14.93,0.0
S005410,2026-01-10,Oakland Park,P0160,1,15.14,2.0
S007559,2026-04-12,Lake Worth,P0145,1,18.52,0.0
S002845,2025-10-23,Dania Beach,P0170,1,12.29,0.0
S001142,2025-08-17,Dania Beach,P0093,1,10.98,0.0
S005662,2026-01-24,Lake Worth,P0068,1,18.85,0.0
S000301,2025-07-12,Lake Worth,P0244,1,7.54,0.0
S006731,2026-03-16,Lake Worth,P0249,1,24.88,0.0
S006376,2026-03-01,Dania Beach,P0132,2,38.62,2.0
S001887,2025-09-15,Dania Beach,P0240,1,29.77,0.0
S001103,2025-08-15,Oakland Park,P0041,1,$11.22,0.0
S005403,2026-01-10,Dania Beach,P0154,1,15.49,0.0
S004177,2025-12-10,Oakland Park,P0231,2,16.4,0.0
S003244,2025-11-08,Dania Beach,P0125,2,30.0,0.0
S000555,2025-07-24,Dania Beach,P0113,2,15.71,0.0
S008406,2026-05-06,Dania Beach,P0229,1,15.22,0.0
S006508,2026-03-07,Lake Worth,P0259,1,34.69,0.0
S007644,2026-04-14,Oakland Park,P0041,1,11.22,0.0
S001301,2025-08-23,Oakland Park,P0126,1,18.39,0.0
S006647,2026-03-12,Dania Beach,P0222,1,25.03,2.0
S002083,2025-09-23,Dania Beach,P0120,1,23.21,0.0
S001863,2025-09-14,Oakland Park,P0122,1,$15.39,2.0
S004037,2025-12-07,Lake Worth,P0138,1,18.5,0.0
S004533,2025-12-17,Lake Worth,P0112,1,9.26,0.0
S005261,1/3/2026,Oakland Park,P0278,1,27.49,5.0
S002904,2025-10-25,dania beach,P0129,1,7.89,0.0
S006307,2026-02-26,Oakland Park,P0145,1,18.52,0.0
S004377,2025-12-14,Oakland Park,P0033,1,13.41,0.0
S009328,2026-06-11,Oakland Park,P0172,2,16.93,0.0
S008186,2026-04-27,Oakland Park,P0169,1,28.05,0.0
S004913,2025-12-26,LAKE WORTH,P0112,1,$9.26,0.0
S000505,7/20/2025,Oakland Park,P0142,1,14.84,0.0
S000939,2025-08-08,Oakland Park,P0010,1,26.25,0.0
S005242,2026-01-02,Oakland Park,P0069,1,21.4,0.0
S003658,2025-11-25,Oakland Park,P0095,1,15.25,0.0
S008283,2026-05-01,Oakland Park,P0285,1,24.04,0.0
S004080,2025-12-07,Dania Beach,P0032,2,10.89,0.0
S008077,2026-04-25,Lake Worth,P0250,1,26.07,0.0
S003462,11/16/2025,Oakland Park,P0143,1,33.65,0.0
S004631,2025-12-20,Oakland Park,P0211,1,28.43,0.0
S007349,2026-04-06,DANIA BEACH,P0296,1,10.05,0.0
S007843,2026-04-19,Lake Worth,P0225,1,30.83,5.0
S000933,2025-08-08,Oakland Park,P0079,2,38.19,0.0
S006540,2026-03-08,Dania Beach,P0158,1,15.94,0.0
S002298,2025-10-02,Oakland Park,P0166,1,26.78,0.0
S001640,2025-09-06,Lake Worth,P0040,1,30.27,0.0
S005302,2026-01-05,oakland park,P0027,2,16.28,0.0
S008420,2026-05-06,Dania Beach,P0157,1,8.43,0.0
S002968,2025-10-28,Dania Beach,P0113,1,$15.71,0.0
S000337,2025-07-13,Oakland Park,P0258,1,20.03,0.0
S006631,2026-03-11,Dania Beach,P0036,1,4.54,0.0
S003888,2025-12-03,Oakland Park,P0258,1,20.03,0.0
S009044,2026-05-30,Dania Beach,P0258,1,20.03,0.0
S007779,2026-04-18,Dania Beach,P0024,1,$12.01,0.0
S001532,2025-09-01,Oakland Park,P0283,2,41.77,0.0
S000266,2025-07-11,Oakland Park,P0036,1,$4.54,0.0
S003925,2025-12-04,Dania Beach,P0250,1,$26.07,2.0
S002557,2025-10-11,Oakland Park,P0052,2,20.69,
S000723,7/30/2025,Oakland Park,P0192,2,9.96,2.0
S003880,2025-12-03,Lake Worth,P0068,1,18.85,0.0
S008996,2026-05-28,Oakland Park,P0236,1,32.91,0.0
S003221,11/7/2025,Oakland Park,P0057,1,31.85,0.0
S004905,2025-12-26,Lake Worth,P0229,1,15.22,2.0
S005190,2025-12-31,Oakland Park,P0217,1,17.82,2.0
S000475,2025-07-19,Oakland Park,P0258,1,20.03,0.0
S003475,2025-11-17,Dania Beach,P0050,1,16.14,0.0
S000715,2025-07-30,Dania Beach,P0212,1,31.11,5.0
S001846,2025-09-13,Dania Beach,P0100,1,34.67,0.0
S009792,2026-06-28,Dania Beach,P0082,1,11.34,0.0
S004410,2025-12-15,lake worth,P0146,1,36.76,0.0
S003654,2025-11-25,Dania Beach,P0232,1,35.97,0.0
S003169,11/4/2025,Lake Worth,P0084,1,8.22,0.0
S009189,2026-06-05,lake worth,P0266,1,28.75,0.0
S008470,2026-05-08,Oakland Park,P0081,1,12.2,
S000819,8/3/2025,Oakland Park,P0255,1,34.26,0.0
S009733,2026-06-27,DANIA BEACH,P0099,1,$32.17,0.0
S005023,2025-12-28,Dania Beach,P0033,1,13.41,0.0
S007166,2026-04-02,Oakland Park,P0034,2,17.39,0.0
S004700,2025-12-21,Dania Beach,P0258,1,20.03,0.0
S007449,4/9/2026,Dania Beach,P0258,1,20.03,0.0
S005611,2026-01-21,Dania Beach,P0206,1,25.28,0.0
S004476,2025-12-16,Oakland Park,P0293,1,17.47,0.0
S003306,2025-11-10,oakland park,P0141,1,18.03,0.0
S005561,2026-01-18,Dania Beach,P0173,3,28.8,0.0
S003431,2025-11-15,Lake Worth,P0061,1,13.54,0.0
S002930,2025-10-26,Lake Worth,P0132,1,38.62,0.0
S002850,2025-10-23,Oakland Park,P0250,1,26.07,0.0
S004906,2025-12-26,Oakland Park,P0250,1,26.07,0.0
S008735,2026-05-18,Oakland Park,P0093,1,$10.98,0.0
S002644,10/15/2025,Oakland Park,P0029,1,44.82,5.0
S001093,2025-08-15,Dania Beach,P0152,1,$10.83,0.0
S006306,2026-02-26,Oakland Park,P0253,1,12.31,0.0
S009029,5/30/2026,Oakland Park,P0181,1,38.54,0.0
S003444,2025-11-16,Lake Worth,P0028,1,22.61,0.0
S002286,10/1/2025,Oakland Park,P0107,1,35.69,0.0
S004417,2025-12-15,Lake Worth,P0219,1,$19.95,0.0
S009063,5/31/2026,Lake Worth,P0048,1,43.54,0.0
S000328,2025-07-13,Oakland Park,P0250,1,26.07,0.0
S007062,2026-03-30,Dania Beach,P0028,1,22.61,0.0
S000947,2025-08-09,Lake Worth,P0138,1,18.5,0.0
S002542,2025-10-11,Oakland Park,P0248,1,14.4,0.0
S002259,9/30/2025,Oakland Park,P0295,1,27.7,0.0
S003857,2025-12-02,Dania Beach,P0253,1,$12.31,0.0
S005371,2026-01-09,Oakland Park,P0028,1,22.61,0.0
S001529,2025-08-31,Dania Beach,P0098,1,12.85,0.0
S004116,2025-12-08,Lake Worth,P0292,1,$10.79,5.0
S000438,2025-07-18,Dania Beach,P0255,1,34.26,0.0
S004138,2025-12-09,Dania Beach,P0028,1,22.61,0.0
S005935,2/6/2026,Dania Beach,P0123,1,32.28,0.0
S007471,2026-04-10,Dania Beach,P0250,1,26.07,0.0
S005960,2026-02-07,Dania Beach,P0272,1,18.29,0.0
S002982,2025-10-28,Lake Worth,P0258,1,20.03,0.0
S000174,2025-07-06,Dania Beach,P0137,1,34.89,0.0
S000498,2025-07-20,Dania Beach,P0205,1,34.1,0.0
S000722,2025-07-30,dania beach,P0019,1,19.0,0.0
S006612,2026-03-10,Dania Beach,P0120,1,23.21,0.0
S002574,2025-10-12,Oakland Park,P0211,1,28.43,0.0
S009671,2026-06-24,Lake Worth,P0127,1,26.3,0.0
S003703,2025-11-27,Oakland Park,P0152,1,$10.83,0.0
S006621,2026-03-11,Oakland Park,P0137,1,34.89,0.0
S006817,2026-03-20,Dania Beach,P0258,1,20.03,0.0
S008527,2026-05-10,Oakland Park,P0049,1,17.75,2.0
S002895,2025-10-25,Dania Beach,P0012,1,14.93,0.0
S008037,4/24/2026,Dania Beach,P0165,1,17.48,0.0
S003968,2025-12-05,Oakland Park,P0099,1,32.17,0.0
S007689,2026-04-15,Lake Worth,P0100,1,34.67,
S001601,2025-09-03,Dania Beach,P0077,1,38.06,0.0
S006551,2026-03-08,Dania Beach,P0025,1,37.2,0.0
S004200,2025-12-10,Dania Beach,P0258,3,20.03,0.0
S002947,2025-10-27,Dania Beach,P0118,1,26.15,2.0
S002184,2025-09-28,Lake Worth,P0232,1,35.97,0.0
S005694,2026-01-25,Dania Beach,P0275,1,12.12,
S009120,2026-06-02,Dania Beach,P0258,1,20.03,0.0
S001618,9/4/2025,Dania Beach,P0104,2,23.8,0.0
S001566,2025-09-02,Lake Worth,P0181,1,38.54,0.0
S000890,2025-08-06,Oakland Park,P0207,1,8.62,0.0
S007101,2026-03-31,Dania Beach,P0148,2,17.71,0.0
S001828,2025-09-12,oakland park,P0087,1,10.56,0.0
S007868,2026-04-19,Lake Worth,P0060,1,16.29,
S004548,2025-12-18,Lake Worth,P0282,1,14.8,2.0
S005550,1/18/2026,Dania Beach,P0285,1,24.04,0.0
S008280,2026-04-30,DANIA BEACH,P0253,1,12.31,0.0
S007182,2026-04-03,Oakland Park,P0011,1,31.32,0.0
S000356,2025-07-14,Lake Worth,P0099,1,32.17,5.0
S006204,2026-02-21,DANIA BEACH,P0123,1,32.28,0.0
S007494,2026-04-10,Lake Worth,P0171,1,15.79,5.0
S000161,2025-07-06,Dania Beach,P0042,1,16.07,
S001862,2025-09-14,Dania Beach,P0104,1,23.8,0.0
S003091,2025-11-02,Oakland Park,P0229,1,15.22,0.0
S008936,2026-05-26,Oakland Park,P0036,1,4.54,0.0
S005361,2026-01-08,Lake Worth,P0050,1,$16.14,0.0
S004017,2025-12-06,Oakland Park,P0189,1,8.68,2.0
S001264,2025-08-22,Dania Beach,P0228,1,12.36,0.0
S001895,2025-09-15,Dania Beach,P0258,1,20.03,0.0
S007789,2026-04-18,Oakland Park,P0229,1,$15.22,0.0
S009450,2026-06-15,Dania Beach,P0113,1,15.71,0.0
S009219,2026-06-06,Oakland Park,P0022,1,7.3,0.0
S001651,2025-09-06,Oakland Park,P0258,1,20.03,0.0
S002306,2025-10-02,Lake Worth,P0138,1,18.5,0.0
S009113,2026-06-02,Lake Worth,P0115,1,35.88,0.0
S001839,2025-09-13,Dania Beach,P0120,1,23.21,0.0
S000589,7/25/2025,Dania Beach,P0147,1,40.67,0.0
S005368,1/9/2026,OAKLAND PARK,P0060,1,16.29,0.0
S006723,2026-03-16,Dania Beach,P0284,2,19.93,2.0
S006094,2026-02-14,Dania Beach,P0250,1,26.07,0.0
S003103,2025-11-02,Lake Worth,P0258,1,20.03,0.0
S009801,2026-06-29,Oakland Park,P0138,1,$18.5,2.0
S002879,2025-10-25,DANIA BEACH,P0086,2,19.54,
S005127,2025-12-30,Lake Worth,P0065,2,22.31,0.0
S000704,2025-07-30,Lake Worth,P0188,2,$14.19,0.0
S000330,2025-07-13,Lake Worth,P0157,1,8.43,0.0
S003466,2025-11-17,Oakland Park,P0281,1,17.35,0.0
S004747,2025-12-22,Dania Beach,P0034,1,17.39,2.0
S009617,6/21/2026,Oakland Park,P0028,1,22.61,0.0
S002650,10/15/2025,Dania Beach,P0055,1,$18.49,0.0
S001274,2025-08-22,Dania Beach,P0107,1,35.69,0.0
S001901,2025-09-16,Oakland Park,P0229,1,15.22,0.0
S004627,2025-12-20,Oakland Park,P0289,1,47.01,
S004478,2025-12-16,Dania Beach,P0135,1,18.06,0.0
S006127,2/16/2026,Oakland Park,P0256,1,20.62,0.0
S002558,2025-10-11,Lake Worth,P0198,1,5.19,2.0
S001747,9/9/2025,Oakland Park,P0233,1,22.74,2.0
S006681,2026-03-14,Dania Beach,P0171,1,15.79,0.0
S004166,2025-12-10,Oakland Park,P0099,1,32.17,2.0
S003489,2025-11-18,Dania Beach,P0198,1,5.19,0.0
S004725,2025-12-22,Dania Beach,P0149,2,20.51,0.0
S005546,2026-01-18,Lake Worth,P0152,1,10.83,0.0
S003758,2025-11-30,Dania Beach,P0178,1,35.29,0.0
S007882,2026-04-20,Dania Beach,P0188,2,14.19,0.0
S002747,2025-10-19,Lake Worth,P0258,1,20.03,0.0
S003164,2025-11-04,Oakland Park,P0141,1,18.03,0.0
S008060,2026-04-25,Oakland Park,P0294,1,$30.88,0.0
S003154,2025-11-03,Dania Beach,P0181,1,38.54,0.0
S007195,2026-04-03,Lake Worth,P0138,1,18.5,0.0
S000376,2025-07-15,Oakland Park,P0280,1,15.83,0.0
S006041,2/12/2026,Dania Beach,P0040,1,30.27,0.0
S001974,2025-09-19,Oakland Park,P0259,1,34.69,0.0
S005417,2026-01-11,Lake Worth,P0209,1,38.73,5.0
S002698,2025-10-18,Dania Beach,P0062,1,34.29,0.0
S002762,10/19/2025,Dania Beach,P0131,1,10.61,0.0
S009173,2026-06-05,Oakland Park,P0229,2,15.22,2.0
S001472,2025-08-30,Oakland Park,P0250,1,26.07,
S001625,2025-09-05,Dania Beach,P0265,1,19.55,5.0
S004003,12/6/2025,oakland park,P0250,1,26.07,0.0
S005483,2026-01-14,Dania Beach,P0298,1,10.79,0.0
S001918,2025-09-16,Oakland Park,P0241,1,10.09,2.0
S005646,2026-01-23,Dania Beach,P0034,1,17.39,0.0
S008990,2026-05-28,Oakland Park,P0294,1,30.88,0.0
S009682,2026-06-24,Oakland Park,P0023,1,36.9,0.0
S008923,2026-05-25,Oakland Park,P0089,1,$38.61,0.0
S002285,2025-10-01,DANIA BEACH,P0258,1,20.03,2.0
S006990,2026-03-27,Dania Beach,P0020,1,24.25,
S002473,2025-10-08,LAKE WORTH,P0106,1,14.38,5.0
S002368,2025-10-04,Dania Beach,P0229,1,$15.22,0.0
S000060,2025-07-03,Oakland Park,P0250,1,26.07,0.0
S000652,2025-07-27,Dania Beach,P0258,1,$20.03,0.0
S003064,2025-11-01,Lake Worth,P0007,1,18.87,0.0
S006684,2026-03-14,Dania Beach,P0258,1,20.03,5.0
S002901,2025-10-25,Oakland Park,P0116,1,38.74,0.0
S007130,2026-04-01,Dania Beach,P0145,1,18.52,0.0
S008389,2026-05-05,Dania Beach,P0258,3,20.03,0.0
S004441,2025-12-15,dania beach,P0232,1,35.97,0.0
S004268,2025-12-12,Dania Beach,P0175,1,10.78,0.0
S007045,2026-03-29,Dania Beach,P0284,1,19.93,0.0
S001210,8/19/2025,Dania Beach,P0213,1,4.58,
S006236,2026-02-22,Dania Beach,P0028,3,22.61,0.0
S009239,2026-06-07,Dania Beach,P0120,1,23.21,0.0
S005081,2025-12-29,Dania Beach,P0234,1,39.24,2.0
S006759,2026-03-17,Dania Beach,P0138,1,$18.5,2.0
S009004,2026-05-29,Dania Beach,P0028,1,22.61,2.0
S002081,2025-09-23,Dania Beach,P0283,2,41.77,0.0
S006940,2026-03-24,Oakland Park,P0277,1,12.14,0.0
S008880,2026-05-23,Dania Beach,P0253,1,12.31,0.0
S008491,2026-05-09,Lake Worth,P0154,1,15.49,0.0
S000214,2025-07-08,Oakland Park,P0033,1,13.41,0.0
S003686,2025-11-26,Oakland Park,P0181,1,38.54,5.0
S003156,2025-11-04,Oakland Park,P0109,3,19.26,0.0
S008513,2026-05-09,Dania Beach,P0258,1,20.03,0.0
S005780,2026-01-30,Lake Worth,P0190,1,31.63,0.0
S007233,2026-04-04,Oakland Park,P0100,1,34.67,0.0
S006581,2026-03-09,Lake Worth,P0034,1,17.39,5.0
S003854,2025-12-02,Dania Beach,P0258,1,$20.03,0.0
S007400,2026-04-08,Oakland Park,P0068,1,18.85,0.0
S007422,2026-04-08,Oakland Park,P0058,1,6.59,0.0
S004839,2025-12-24,Oakland Park,P0060,1,16.29,0.0
S006019,2026-02-10,Dania Beach,P0028,1,22.61,0.0
S000881,2025-08-05,Oakland Park,P0241,1,10.09,0.0
S004511,2025-12-17,Lake Worth,P0181,1,38.54,0.0
S001626,2025-09-05,Lake Worth,P0271,1,13.23,
S007380,2026-04-07,Dania Beach,P0140,2,$17.16,0.0
S001522,2025-08-31,Dania Beach,P0037,1,16.2,0.0
S004883,2025-12-25,Lake Worth,P0004,1,33.33,0.0
S000403,2025-07-17,Lake Worth,P0182,1,25.07,0.0
S005838,2/1/2026,Oakland Park,P0250,1,26.07,0.0
S001820,2025-09-12,Oakland Park,P0283,1,41.77,0.0
S007509,2026-04-11,Oakland Park,P0196,2,23.33,
S007146,2026-04-02,Oakland Park,P0229,1,15.22,
S006387,2026-03-01,Dania Beach,P0161,1,43.05,0.0
S000179,2025-07-06,Oakland Park,P0028,2,22.61,0.0
S003136,2025-11-03,Lake Worth,P0202,3,27.95,0.0
S009035,2026-05-30,Oakland Park,P0285,1,24.04,0.0
S001914,2025-09-16,OAKLAND PARK,P0236,1,32.91,5.0
S006419,2026-03-03,Dania Beach,P0222,1,25.03,0.0
S005686,2026-01-24,dania beach,P0028,3,$22.61,0.0
S001496,8/30/2025,Lake Worth,P0173,1,28.8,0.0
S006880,3/22/2026,Oakland Park,P0294,1,30.88,0.0
S000343,2025-07-14,Dania Beach,P0041,1,11.22,0.0
S006012,2026-02-10,Oakland Park,P0198,1,5.19,0.0
S009832,2026-06-30,Oakland Park,P0128,3,25.5,0.0
S003295,2025-11-09,Dania Beach,P0248,1,14.4,0.0
S008134,2026-04-26,Oakland Park,P0024,1,12.01,0.0
S006716,2026-03-15,Oakland Park,P0250,1,26.07,0.0
S003032,2025-10-30,Dania Beach,P0120,3,23.21,0.0
S004267,2025-12-12,Oakland Park,P0006,1,$18.74,0.0
S004840,2025-12-24,Oakland Park,P0245,1,30.57,0.0
S007028,3/29/2026,Dania Beach,P0258,1,20.03,0.0
S008138,2026-04-26,Oakland Park,P0091,1,10.86,0.0
S001942,2025-09-17,Dania Beach,P0102,1,16.27,0.0
S007634,4/13/2026,Dania Beach,P0071,1,14.0,2.0
S007778,2026-04-17,Lake Worth,P0056,1,36.04,0.0
S005674,1/24/2026,Oakland Park,P0215,1,5.21,0.0
S007232,2026-04-04,Dania Beach,P0264,1,39.66,0.0
S009361,6/12/2026,Oakland Park,P0013,1,19.04,0.0
S002969,2025-10-28,Dania Beach,P0164,1,14.99,0.0
S006938,2026-03-24,Oakland Park,P0022,1,7.3,0.0
S007926,2026-04-21,Dania Beach,P0028,1,22.61,
S002022,2025-09-21,Oakland Park,P0179,1,10.96,0.0
S002334,2025-10-03,Oakland Park,P0030,1,9.83,0.0
S006726,2026-03-16,Dania Beach,P0247,1,11.6,0.0
S004456,2025-12-16,Lake Worth,P0154,2,15.49,0.0
S003385,2025-11-13,Lake Worth,P0269,2,19.37,0.0
S008328,2026-05-02,Oakland Park,P0093,1,10.98,0.0
S003048,2025-10-31,Dania Beach,P0099,1,32.17,0.0
S002916,2025-10-26,Dania Beach,P0003,1,11.11,0.0
S006915,2026-03-23,Lake Worth,P0120,1,23.21,0.0
S005749,2026-01-28,Oakland Park,P0118,1,26.15,0.0
S008081,2026-04-25,Lake Worth,P0060,1,16.29,0.0
S005009,2025-12-28,Oakland Park,P0258,1,20.03,0.0
S003666,2025-11-25,Oakland Park,P0112,1,9.26,0.0
S003973,2025-12-05,Dania Beach,P0216,1,14.8,0.0
S008599,2026-05-13,Lake Worth,P0058,1,6.59,0.0
